"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_Name","CusoName","City","IsWhollyOwned","Investment","Loan","CashOutlay","Check_cur_serv","Cler_prof_mgt_serv","Bus_ln_orig","Cons_mtg_orig","Elect_trans_serv","Fin_con_serv","FA_serv","Ins_br_ag","Leasing","Ln_supp_serv","RR_sec_DR_serv","Ins_br_serv","Shr_branch_ops","St_Ln_orig","Trav_ag_serv","Trusts","RE_br_serv","CUSOinv_nonCUSO","CC_ln_orig","pay_proc_serv","Other","OtherCusoServiceType","DateCreated","DateUpdated","InvestmentAccountingTypeName","StateCode","EIN"
196,12/31/2013 0:00:00,105,"GTE","PSCU Service Centers","Tampa",0,3191699,0,3191699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 13:58:00,"Cost Method","FL","591743434"
196,12/31/2013 0:00:00,105,"GTE","Prime Alliance Credit Union Servicing, ","Tukwila",0,443436,0,443436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/24/2014 13:58:00,"Cost Method","WA","204558377"
196,12/31/2013 0:00:00,105,"GTE","Member Gateway","South Bend",0,19758,0,161000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 13:58:00,"Equity Method","IN","911944928"
196,12/31/2013 0:00:00,105,"GTE","CU Direct Corporation","Ontario",0,500000,0,500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 13:58:00,"Cost Method","CA","954512320"
196,12/31/2013 0:00:00,105,"GTE","Members Trust","Tampa",0,208333,0,208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 13:58:00,"Cost Method","FL","470924028"
196,12/31/2013 0:00:00,105,"GTE","CU Cooperative","Rancho Cucamonga",0,100066,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 13:58:00,"Cost Method","CA","953732627"
196,12/31/2013 0:00:00,105,"GTE","Credit Union Services","Tampa",1,1139996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 13:58:00,"Consolidation","FL","010676994"
196,12/31/2013 0:00:00,105,"GTE","Credit Union 24, Inc","Tallahassee",0,256440,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 13:58:00,"Cost Method","FL","593486863"
196,12/31/2013 0:00:00,105,"GTE","Callahan CU Financial Service","Washington",0,34500,0,34500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 13:58:00,"Cost Method","DC","521536477"
196,12/31/2013 0:00:00,105,"GTE","CU Shared Services Inc","Harahan",0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 13:58:00,"Cost Method","LA","900209549"
205,12/31/2013 0:00:00,112,"ALLEGENT COMMUNITY","Keystone Lending Alliance","Wexford",0,212586,0,150000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/13/2014 10:03:00,"Equity Method","PA","800288823"
216,12/31/2013 0:00:00,116,"FEDFINANCIAL","INNOVATIVE STRATEGIC SOLUTIONS, LLC","ROCKVILLE",0,25000,0,25000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/12/2014 15:39:00,"Cost Method","MD","113645752"
216,12/31/2013 0:00:00,116,"FEDFINANCIAL","PSCU","St Petersburg ",0,22371,0,5000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"24 Hour Call Center",8/27/2009 22:11:00,2/12/2014 15:39:00,"Cost Method","FL","591743434"
216,12/31/2013 0:00:00,116,"FEDFINANCIAL","CUMA","FAIRFAX",0,5000,0,5000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/12/2014 15:39:00,"Cost Method","VA","541094297"
216,12/31/2013 0:00:00,116,"FEDFINANCIAL","COOP","Duluth",0,33478,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/12/2014 15:39:00,"Cost Method","GA","953732627"
216,12/31/2013 0:00:00,116,"FEDFINANCIAL","BWCUDLC","Englewood",0,18952,0,20000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/12/2014 15:39:00,"Cost Method","CO","522043320"
224,12/31/2013 0:00:00,119,"MAGNOLIA","Credit Union 24, Incorporated","Tallahassee",0,12644,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/20/2014 16:23:00,"Equity Method","FL","593486863"
224,12/31/2013 0:00:00,119,"MAGNOLIA","Credit Union Acceptance Corporation","Houston",0,136170,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Indirect Lending",8/27/2009 22:11:00,1/20/2014 16:23:00,"Equity Method","TX","421570145"
224,12/31/2013 0:00:00,119,"MAGNOLIA","PSCU Financial Services","St Petersburg",0,47535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Call Center",8/27/2009 22:11:00,1/20/2014 16:23:00,"Equity Method","FL","591743434"
224,12/31/2013 0:00:00,119,"MAGNOLIA","Card Services for Credit Unions","Clearwater",0,7091,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/20/2014 16:23:00,"Equity Method","FL","592941216"
227,12/31/2013 0:00:00,121,"PENTAGON","CREDIT UNION 24","ALEXANDRIA",0,123586,0,123586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/5/2014 15:40:00,"Equity Method","VA","593486863"
227,12/31/2013 0:00:00,121,"PENTAGON","MEMBERS TITLE - MD","SEVERNA PARK",0,19887,0,19887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"TITLE SERVICES",8/27/2009 22:11:00,2/5/2014 15:40:00,"Equity Method","MD","461429395"
227,12/31/2013 0:00:00,121,"PENTAGON","PAYMENT SYSTEMS CREDIT UNION","ALEXANDRIA",0,4356023,0,4356023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/5/2014 15:40:00,"Equity Method","VA","591743434"
227,12/31/2013 0:00:00,121,"PENTAGON","PENFED REALTY LLC","ALEXANDRIA",1,9299358,0,9299358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"",8/27/2009 22:11:00,2/5/2014 15:40:00,"Consolidation","VA","510558705"
227,12/31/2013 0:00:00,121,"PENTAGON","PENFED TITLE","ALEXANDRIA",1,9903101,0,9903101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"TITLE COMPANY",8/27/2009 22:11:00,2/5/2014 15:40:00,"Consolidation","VA","205471734"
233,12/31/2013 0:00:00,124,"NARFE PREMIER","Credit Union Mortgage Association","Fairfax",0,45000,0,45000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/14/2014 15:14:00,"Cost Method","VA","541094297"
233,12/31/2013 0:00:00,124,"NARFE PREMIER","CU Cooperative Systems, Inc","Rancho Cucamonga",0,25951,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/14/2014 15:14:00,"Cost Method","CA","953732627"
233,12/31/2013 0:00:00,124,"NARFE PREMIER","Credit Union 24, Inc","Tallahassee",0,2500,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/14/2014 15:14:00,"Cost Method","FL","593486863"
242,12/31/2013 0:00:00,129,"GULF COAST COMMUNITY","Credit Union 24, Inc","Tallahassee",0,7606,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 16:55:00,"Cost Method","FL","593486863"
242,12/31/2013 0:00:00,129,"GULF COAST COMMUNITY","CU Alliance, LLC","Houston",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 16:55:00,"","TX","421570141"
258,12/31/2013 0:00:00,137,"HOUSTON TEXAS FIRE FIGHTERS","Texas Business Lenders Group LLC","Austin",0,85000,0,150000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 14:36:00,"Cost Method","TX","810675427"
262,12/31/2013 0:00:00,139,"EP","COOP","Rancho Cucamonga",0,5711,0,5711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 14:00:00,"Cost Method","CA","953732627"
262,12/31/2013 0:00:00,139,"EP","CSCU","Tampa",0,6154,0,6154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 14:00:00,"Cost Method","FL","592941216"
262,12/31/2013 0:00:00,139,"EP","CUMA","Fairfax",0,1000,0,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 14:00:00,"Cost Method","VA","541094297"
263,12/31/2013 0:00:00,140,"WHITE HOUSE","CO-OP NETWORK","RANCHO CUCAMONGA",0,5600,0,5600,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 10:05:00,"Equity Method","CA","953732627"
263,12/31/2013 0:00:00,140,"WHITE HOUSE","CREDIT UNION MORTGAGE","FAIRFAX",0,5001,0,5001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 10:05:00,"Equity Method","VA","541094297"
264,12/31/2013 0:00:00,141,"HEARTLAND","Tri State","Cincinnati",0,2500,0,2500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 15:22:00,"","OH","261850623"
266,12/31/2013 0:00:00,143,"LIBRARY OF CONGRESS","ENCORE SHARE","Falls Church",0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 11:57:00,"Cost Method","VA","953732627"
266,12/31/2013 0:00:00,143,"LIBRARY OF CONGRESS","COOP SERVICE CTR","RANCHO CUCAMONGA",0,6206,0,100,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 11:57:00,"Cost Method","CA","953732627"
266,12/31/2013 0:00:00,143,"LIBRARY OF CONGRESS","CU24","Tallahassee",0,4672,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 11:57:00,"Cost Method","FL","593486863"
274,12/31/2013 0:00:00,149,"ABERDEEN","Balance Sheet Solutions","Warrenville",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Investments and ALM",8/27/2009 22:11:00,1/23/2014 16:40:00,"","IL","510428332"
274,12/31/2013 0:00:00,149,"ABERDEEN","CU*Answers","Grand Rapids",0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 16:40:00,"","MI","381912158"
274,12/31/2013 0:00:00,149,"ABERDEEN","DAKOTA FINANCIAL SERVICES, INC","ABERDEEN",0,5000,0,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 16:40:00,"","SD","460456191"
274,12/31/2013 0:00:00,149,"ABERDEEN","Midwest Business Solutions, LLC","Rapid City",0,100000,0,100000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 16:40:00,"","SD","274536796"
274,12/31/2013 0:00:00,149,"ABERDEEN","Xtend","Grand Rapids",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marketing services",8/27/2009 22:11:00,1/23/2014 16:40:00,"","MI","010756440"
275,12/31/2013 0:00:00,150,"FIRST CENTURY","PSCU Financial Services","St Petersburg",0,3300,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",8/27/2009 22:11:00,1/24/2014 16:51:00,"Cost Method","FL","591743434"
275,12/31/2013 0:00:00,150,"FIRST CENTURY","Balance Sheet Solutions","Eagan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/24/2014 16:51:00,"Cost Method","MN","510428332"
275,12/31/2013 0:00:00,150,"FIRST CENTURY","Primary Financial Company LLC","Columbus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/24/2014 16:51:00,"Cost Method","IN","311682720"
288,12/31/2013 0:00:00,155,"FARGO VA","Prodraft Services","Bismarck",0,1245,0,1245,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/12/2014 17:26:00,"","ND","264639646"
293,12/31/2013 0:00:00,159,"INCENTA","myCUmortgage","Fairborn",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/31/2014 17:07:00,"","OH","311690008"
293,12/31/2013 0:00:00,159,"INCENTA","My CUServices, LLC","Middletown",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/31/2014 17:07:00,"","PA","251865944"
294,12/31/2013 0:00:00,160,"CME","Cooperative Business Services, LLC","Cincinnati",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 16:22:00,"","OH","010790044"
294,12/31/2013 0:00:00,160,"CME","CUSO Financial Services, LP","San Diego",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 16:22:00,"Cost Method","CA","330731851"
303,12/31/2013 0:00:00,166,"HERITAGE VALLEY","Pennsylvania Credit Union Service Centers, Inc.","Harrisburg",0,15000,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2014 15:53:00,"Cost Method","PA","251696525"
306,12/31/2013 0:00:00,168,"MADISON COUNTY","CU Answers","Grand Rapids",0,77000,110000,187000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/27/2014 15:00:00,"Cost Method","MI","381912158"
306,12/31/2013 0:00:00,168,"MADISON COUNTY","Xtend","Grand Rapids",0,12000,0,12000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/27/2014 15:00:00,"","MI","010756440"
319,12/31/2013 0:00:00,173,"DEPARTMENT OF THE INTERIOR","Credit Union Mortgage Association","Fairfax",0,2688,0,2688,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2014 14:38:00,"Cost Method","VA","541094297"
319,12/31/2013 0:00:00,173,"DEPARTMENT OF THE INTERIOR","Co-Op Financial Services","Fairfax",0,500,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2014 14:38:00,"Cost Method","VA","953732627"
320,12/31/2013 0:00:00,174,"F R B","Palmetto Cooperative Services Inc","Irmo",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/24/2014 16:47:00,"","SC","263983654"
320,12/31/2013 0:00:00,174,"F R B","My CU Services LLC","Middletown",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/24/2014 16:47:00,"","PA","251865944"
320,12/31/2013 0:00:00,174,"F R B","CSCU","CLEARWATER",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"CSCU sponsors the credit union with VISA",8/27/2009 22:11:00,1/24/2014 16:47:00,"Equity Method","FL","592941216"
320,12/31/2013 0:00:00,174,"F R B","COOP Financial Services","Rancho Cucamonga",0,510,0,500,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 16:47:00,"Cost Method","CA","953732627"
320,12/31/2013 0:00:00,174,"F R B","Credit Union Mortgage Association","Fairfax ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/24/2014 16:47:00,"","VA","541094297"
327,12/31/2013 0:00:00,179,"UNION PACIFIC CALIFORNIA EMP","CO-OP","Rancho Cucamonga",0,20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/4/2014 19:06:00,"Cost Method","CA","953732627"
340,12/31/2013 0:00:00,183,"JAX","COOP","Rancho Cucamonga",0,27237,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/8/2014 15:56:00,"Cost Method","CA","953732627"
340,12/31/2013 0:00:00,183,"JAX","CU 24","Tallahassee",0,46732,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/8/2014 15:56:00,"Cost Method","FL","593486863"
340,12/31/2013 0:00:00,183,"JAX","PSCU Financial Services","Tampa",0,254210,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/8/2014 15:56:00,"Cost Method","FL","591743434"
352,12/31/2013 0:00:00,188,"TAMPA BAY","PSCU Patronage Equity","Largo",0,413705,110289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 11:46:00,"Cost Method","FL","591743434"
352,12/31/2013 0:00:00,188,"TAMPA BAY","Nexcentri","Tampa",0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"CUSO is no longer providing any services and is in the process of being closed.",8/27/2009 22:11:00,1/23/2014 11:46:00,"Equity Method","FL","260799279"
352,12/31/2013 0:00:00,188,"TAMPA BAY","Florida Credit Union Shared Services","Tallahassee",0,33439,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 11:46:00,"Cost Method","FL","593160739"
352,12/31/2013 0:00:00,188,"TAMPA BAY","CU24","Tallahassee",0,46297,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 11:46:00,"Cost Method","FL","593486863"
352,12/31/2013 0:00:00,188,"TAMPA BAY","Gulf Coast Shared Services","Brandon",0,27098,0,214674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 11:46:00,"Equity Method","FL","593292834"
361,12/31/2013 0:00:00,193,"S. C. TELCO","CNBS. LLC","OVERLAND PARK",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 12:16:00,"","KS","200818095"
361,12/31/2013 0:00:00,193,"S. C. TELCO","CU MEMBER ACCESS","COLUMBIA",0,98161,0,125000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 12:16:00,"Cost Method","SC","571113206"
361,12/31/2013 0:00:00,193,"S. C. TELCO","Innovative Business Solutions","Columbia",0,49849,0,125000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 12:16:00,"Cost Method","SC","263404606"
361,12/31/2013 0:00:00,193,"S. C. TELCO","PSCU","ST PETERSBURG",0,106654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"CREDIT CARD CUSO",8/27/2009 22:11:00,1/24/2014 12:16:00,"Cost Method","FL","591743434"
373,12/31/2013 0:00:00,203,"NEW ALLIANCE","1st Heritage Financial","Philadelphia",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/24/2014 15:55:00,"","PA","233102701"
373,12/31/2013 0:00:00,203,"NEW ALLIANCE","CUC Mortgage","Albany",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/24/2014 15:55:00,"","NY","141691162"
378,12/31/2013 0:00:00,208,"FLORIDA CUSTOMS","CU*Answers","Grand Rapids",0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 11:18:00,"","MI","381912158"
379,12/31/2013 0:00:00,209,"ITT EMPLOYEES FORT WAYNE DIV","Co-Op Financial Services","Rancho Cucamonga",0,34334,0,34334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/14/2014 14:47:00,"","CA","350954008"
383,12/31/2013 0:00:00,211,"GEORGIA POWER","Credit Union Financial Services, LLC","Stockbridge",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/3/2014 12:24:00,"","GA","510415301"
383,12/31/2013 0:00:00,211,"GEORGIA POWER","CU24 Inc","Tallahassee",0,7125,0,9935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ATM Service Network",8/27/2009 22:11:00,2/3/2014 12:24:00,"Cost Method","FL","593486863"
383,12/31/2013 0:00:00,211,"GEORGIA POWER","CUSOURCE,LLC DBA Catalyst Strategic Solutions","Plano",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Investment Advisory and Consulting Services",8/27/2009 22:11:00,2/3/2014 12:24:00,"","TX","752755118"
383,12/31/2013 0:00:00,211,"GEORGIA POWER","PSCU Financial Services INC","St Petersburg",0,39192,0,26757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Credit and Debit card provider and back office processing",8/27/2009 22:11:00,2/3/2014 12:24:00,"","FL","591743434"
383,12/31/2013 0:00:00,211,"GEORGIA POWER","Credit Union Business Services, LLC","Norcross",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/3/2014 12:24:00,"","GA","200756422"
395,12/31/2013 0:00:00,217,"DAYTON FIREFIGHTERS","Card Services for Credit Unions","Clearwater",0,8076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"credit card processing",8/27/2009 22:11:00,1/22/2014 12:27:00,"Equity Method","FL","592941216"
395,12/31/2013 0:00:00,217,"DAYTON FIREFIGHTERS","PSCU","St Petersburg",0,16834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 12:27:00,"Equity Method","FL","591743434"
395,12/31/2013 0:00:00,217,"DAYTON FIREFIGHTERS","Tri-State CUSO","Oxford",0,2500,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Conceirge Car Buying Service",8/27/2009 22:11:00,1/22/2014 12:27:00,"Equity Method","OH","261850623"
402,12/31/2013 0:00:00,220,"FIRST CHEYENNE","CO-OP Financial Services","Rancho Cucamonga",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2014 16:01:00,"","CA","953732627"
402,12/31/2013 0:00:00,220,"FIRST CHEYENNE","My CU Services, LLC","Middletown",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2014 16:01:00,"","PA","251865944"
402,12/31/2013 0:00:00,220,"FIRST CHEYENNE","CNBS, LLC","Overland Park",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2014 16:01:00,"","KS","200818095"
402,12/31/2013 0:00:00,220,"FIRST CHEYENNE","Credit Union Vendor Management","Morrison",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vendor Management",8/27/2009 22:11:00,1/17/2014 16:01:00,"","CO","263465697"
402,12/31/2013 0:00:00,220,"FIRST CHEYENNE","L9","Johnson",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"web development and security",8/27/2009 22:11:00,1/17/2014 16:01:00,"","VT","030355804"
404,12/31/2013 0:00:00,222,"GREATER NEW ORLEANS","Cu Cooperative Branching","Harahan",0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 14:19:00,"Cost Method","LA","900209549"
404,12/31/2013 0:00:00,222,"GREATER NEW ORLEANS","CUAC","HOUSTON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"CONSUMER INDIRECT AUTO LOAN",8/27/2009 22:11:00,1/24/2014 14:19:00,"","TX","421570145"
404,12/31/2013 0:00:00,222,"GREATER NEW ORLEANS","CUBG","PORTLAND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"REVIEW BUSINESS LOAN",8/27/2009 22:11:00,1/24/2014 14:19:00,"","OR","562284235"
404,12/31/2013 0:00:00,222,"GREATER NEW ORLEANS","MYCUMORTGAGE","FAIRBORN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"MORTGAGE LOAN ONLINE APPLICATION",8/27/2009 22:11:00,1/24/2014 14:19:00,"","OH","311690008"
