"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_Name","CusoName","City","IsWhollyOwned","Investment","Loan","CashOutlay","Check_cur_serv","Cler_prof_mgt_serv","Bus_ln_orig","Cons_mtg_orig","Elect_trans_serv","Fin_con_serv","FA_serv","Ins_br_ag","Leasing","Ln_supp_serv","RR_sec_DR_serv","Ins_br_serv","Shr_branch_ops","St_Ln_orig","Trav_ag_serv","Trusts","RE_br_serv","CUSOinv_nonCUSO","CC_ln_orig","pay_proc_serv","Other","OtherCusoServiceType","DateCreated","DateUpdated","InvestmentAccountingTypeName","StateCode"
224,12/31/2012 0:00:00,119,"MAGNOLIA","Card Services for Credit Unions","Clearwater",0,7091,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2013 23:39:00,"Equity Method","FL"
227,12/31/2012 0:00:00,121,"PENTAGON","PENFED TITLE","ALEXANDRIA",1,5387194,0,5387194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"TITLE COMPANY",8/27/2009 22:11:00,1/18/2013 9:44:00,"Consolidation","VA"
227,12/31/2012 0:00:00,121,"PENTAGON","CREDIT UNION 24","ALEXANDRIA",0,151011,0,151011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 9:44:00,"Equity Method","VA"
227,12/31/2012 0:00:00,121,"PENTAGON","PENFED REALTY LLC","ALEXANDRIA",1,9731726,0,9731726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 9:44:00,"Consolidation","VA"
227,12/31/2012 0:00:00,121,"PENTAGON","PAYMENT SYSTEMS CREDIT UNION","ALEXANDRIA",0,3089231,0,3089231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 9:44:00,"Equity Method","VA"
233,12/31/2012 0:00:00,124,"NARFE PREMIER","CU Cooperative Systems, Inc","Rancho Cucamonga",0,500,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2013 8:30:00,"Cost Method","CA"
233,12/31/2012 0:00:00,124,"NARFE PREMIER","Credit Union Mortgage Association","Fairfax",0,45000,0,45000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2013 8:30:00,"Cost Method","VA"
242,12/31/2012 0:00:00,129,"GULF COAST COMMUNITY","CU Alliance, LLC","Houston",0,100000,0,100000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 17:39:00,"Cost Method","TX"
242,12/31/2012 0:00:00,129,"GULF COAST COMMUNITY","Credit Union 24, Inc","Tallahassee",0,8492,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 17:39:00,"Cost Method","FL"
258,12/31/2012 0:00:00,137,"HOUSTON TEXAS FIRE FIGHTERS","Texas Business Lenders Group LLC","Austin",0,85000,0,150000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 9:13:00,"Cost Method","TX"
262,12/31/2012 0:00:00,139,"EP","COOP","Rancho Cucamonga",0,4603,0,4603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 15:03:00,"Cost Method","CA"
262,12/31/2012 0:00:00,139,"EP","CUMA","Fairfax",0,1000,0,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 15:03:00,"Cost Method","VA"
262,12/31/2012 0:00:00,139,"EP","CSCU","Tampa",0,5033,0,5033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 15:03:00,"Cost Method","FL"
263,12/31/2012 0:00:00,140,"WHITE HOUSE","CO-OP NETWORK","RANCHO CUCAMONGA",0,5800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 15:48:00,"Equity Method","CA"
263,12/31/2012 0:00:00,140,"WHITE HOUSE","CREDIT UNION MORTGAGE","FAIRFAX",0,5001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 15:48:00,"Equity Method","VA"
264,12/31/2012 0:00:00,141,"HEARTLAND","Tri State","Cincinnati",0,2500,0,2500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2013 16:46:00,"","OH"
264,12/31/2012 0:00:00,141,"HEARTLAND","The Financial Connection Agency","Dayton",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2013 16:46:00,"Consolidation","OH"
264,12/31/2012 0:00:00,141,"HEARTLAND","The Financial Connection","Dayton",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Tax Services",8/27/2009 22:11:00,1/22/2013 16:46:00,"","OH"
266,12/31/2012 0:00:00,143,"LIBRARY OF CONGRESS","ENCORE SHARE","Falls Church",0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 13:57:00,"Cost Method","VA"
266,12/31/2012 0:00:00,143,"LIBRARY OF CONGRESS","CU24","Tallahassee",0,6061,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 13:57:00,"Cost Method","FL"
266,12/31/2012 0:00:00,143,"LIBRARY OF CONGRESS","COOP SERVICE CTR","RANCHO CUCAMONGA",0,6206,0,100,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 13:57:00,"Cost Method","CA"
274,12/31/2012 0:00:00,149,"ABERDEEN","DAKOTA FINANCIAL SERVICES, INC","ABERDEEN",0,5000,0,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/29/2013 16:40:00,"","SD"
274,12/31/2012 0:00:00,149,"ABERDEEN","CU*Answers","Grand Rapids",0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/29/2013 16:40:00,"","MI"
274,12/31/2012 0:00:00,149,"ABERDEEN","Midwest Business Solutions, LLC","Rapid City",0,100000,0,100000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/29/2013 16:40:00,"","SD"
274,12/31/2012 0:00:00,149,"ABERDEEN","Xtend","Grand Rapids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Marketing services",8/27/2009 22:11:00,1/29/2013 16:40:00,"","MI"
274,12/31/2012 0:00:00,149,"ABERDEEN","Balance Sheet Solutions","Warrenville",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Investments and ALM",8/27/2009 22:11:00,1/29/2013 16:40:00,"","IL"
275,12/31/2012 0:00:00,150,"FIRST CENTURY","PSCU Financial Services","St Petersburg",0,2400,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",8/27/2009 22:11:00,1/18/2013 11:44:00,"Cost Method","FL"
288,12/31/2012 0:00:00,155,"FARGO VA","Prodraft Services","Bismarck",0,1245,0,1245,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/14/2013 11:46:00,"","ND"
293,12/31/2012 0:00:00,159,"INCENTA","CU Holding","Lenexa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Marketing",8/27/2009 22:11:00,1/18/2013 13:01:00,"","KS"
293,12/31/2012 0:00:00,159,"INCENTA","myCUmortgage","Fairborn",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 13:01:00,"","OH"
294,12/31/2012 0:00:00,160,"CME","Cooperative Business Services, LLC","Cincinnati",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 17:17:00,"","OH"
294,12/31/2012 0:00:00,160,"CME","CU1 LLC","Columbus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Indirect Lending Services",8/27/2009 22:11:00,1/17/2013 17:17:00,"","OH"
294,12/31/2012 0:00:00,160,"CME","CUSO Financial Services, LP","San Diego",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 17:17:00,"Cost Method","CA"
303,12/31/2012 0:00:00,166,"HERITAGE VALLEY","Pennsylvania Credit Union Service Centers, Inc.","Harrisburg",0,15000,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 16:40:00,"Cost Method","PA"
306,12/31/2012 0:00:00,168,"MADISON COUNTY","CU Answers","Grand Rapids",0,77000,110000,187000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 17:02:00,"Cost Method","MI"
306,12/31/2012 0:00:00,168,"MADISON COUNTY","Xtend","Grand Rapids",0,12000,0,12000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 17:02:00,"","MI"
319,12/31/2012 0:00:00,173,"DEPARTMENT OF THE INTERIOR","Co-Op Financial Services","Fairfax",0,500,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 13:29:00,"Cost Method","VA"
319,12/31/2012 0:00:00,173,"DEPARTMENT OF THE INTERIOR","Credit Union Mortgage Association","Fairfax",0,2688,0,2688,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 13:29:00,"Cost Method","VA"
320,12/31/2012 0:00:00,174,"F R B","COOP Financial Services","Rancho Cucamonga",0,500,0,500,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2013 16:01:00,"Cost Method","CA"
320,12/31/2012 0:00:00,174,"F R B","CSCU","Clearwater",0,510,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"CSCU sponsors the credit union with VISA",8/27/2009 22:11:00,1/22/2013 16:01:00,"Equity Method","FL"
327,12/31/2012 0:00:00,179,"UNION PACIFIC CALIFORNIA EMP","CO-OP","Rancho Cucamonga",0,20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2013 16:03:00,"Cost Method","CA"
340,12/31/2012 0:00:00,183,"JAX","COOP","Rancho Cucamonga",0,24948,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/10/2013 9:04:00,"Cost Method","CA"
340,12/31/2012 0:00:00,183,"JAX","CU 24","Tallahassee",0,67381,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/10/2013 9:04:00,"Cost Method","FL"
340,12/31/2012 0:00:00,183,"JAX","PSCU Financial Services","Tampa",0,196338,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/10/2013 9:04:00,"Cost Method","FL"
352,12/31/2012 0:00:00,188,"TAMPA BAY","CU24","Tallahassee",0,78367,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 10:39:00,"Cost Method","FL"
352,12/31/2012 0:00:00,188,"TAMPA BAY","PSCU Patronage Equity","Largo",0,370610,72376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 10:39:00,"Cost Method","FL"
352,12/31/2012 0:00:00,188,"TAMPA BAY","Nexcentri","Tampa",0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Formerly IT Services",8/27/2009 22:11:00,1/18/2013 10:39:00,"Equity Method","FL"
352,12/31/2012 0:00:00,188,"TAMPA BAY","Florida Credit Union Shared Services","Tallahassee",0,33439,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 10:39:00,"Cost Method","FL"
352,12/31/2012 0:00:00,188,"TAMPA BAY","Gulf Coast Shared Services","Brandon",0,27098,0,214674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 10:39:00,"Equity Method","FL"
361,12/31/2012 0:00:00,193,"S. C. TELCO","CNBS. LLC","OVERLAND PARK",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 17:37:00,"","KS"
361,12/31/2012 0:00:00,193,"S. C. TELCO","CU MEMBER ACCESS","COLUMBIA",0,97914,0,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ATM CUSO",8/27/2009 22:11:00,1/18/2013 17:37:00,"Cost Method","SC"
361,12/31/2012 0:00:00,193,"S. C. TELCO","Innovative Business Solutions","Columbia",0,61511,0,125000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 17:37:00,"Cost Method","SC"
361,12/31/2012 0:00:00,193,"S. C. TELCO","PSCU","ST PETERSBURG",0,78047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"CREDIT CARD CUSO",8/27/2009 22:11:00,1/18/2013 17:37:00,"Cost Method","FL"
378,12/31/2012 0:00:00,208,"FLORIDA CUSTOMS","CU*Answers","Grand Rapids",0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2013 11:44:00,"","MI"
383,12/31/2012 0:00:00,211,"GEORGIA POWER","CU24 Inc","Tallahassee",0,9935,0,9935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ATM Network",8/27/2009 22:11:00,1/16/2013 17:41:00,"Cost Method","FL"
383,12/31/2012 0:00:00,211,"GEORGIA POWER","CUSOURCE,LLC DBA Catalyst Strategic Solutions","Plano",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Advisory and Consulting Activities",8/27/2009 22:11:00,1/16/2013 17:41:00,"","TX"
383,12/31/2012 0:00:00,211,"GEORGIA POWER","Credit Union Business Services, LLC","Norcross",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 17:41:00,"","GA"
383,12/31/2012 0:00:00,211,"GEORGIA POWER","PSCU Financial Services INC","St Petersburg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"back office processing; plastics, etc.",8/27/2009 22:11:00,1/16/2013 17:41:00,"","FL"
383,12/31/2012 0:00:00,211,"GEORGIA POWER","Credit Union Financial Services, LLC","Stockbridge",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 17:41:00,"","GA"
395,12/31/2012 0:00:00,217,"DAYTON FIREFIGHTERS","Card Services for Credit Unions","Clearwater",0,8076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"credit card processing",8/27/2009 22:11:00,1/18/2013 14:21:00,"Equity Method","FL"
395,12/31/2012 0:00:00,217,"DAYTON FIREFIGHTERS","PSCU","St Petersburg",0,5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"debit/atm card processsor",8/27/2009 22:11:00,1/18/2013 14:21:00,"Equity Method","FL"
395,12/31/2012 0:00:00,217,"DAYTON FIREFIGHTERS","Tri-State CUSO","Oxford",0,2500,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Conceirge Car Buying Service",8/27/2009 22:11:00,1/18/2013 14:21:00,"Equity Method","OH"
402,12/31/2012 0:00:00,220,"FIRST CHEYENNE","CNBS, LLC","Overland Park",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 17:47:00,"","KS"
402,12/31/2012 0:00:00,220,"FIRST CHEYENNE","CO-OP Financial Services","Rancho Cucamonga",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 17:47:00,"","CA"
402,12/31/2012 0:00:00,220,"FIRST CHEYENNE","Credit Union Vendor Management","Morrison",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Vendor Management",8/27/2009 22:11:00,1/17/2013 17:47:00,"","CO"
402,12/31/2012 0:00:00,220,"FIRST CHEYENNE","L9","Johnson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"web development and security",8/27/2009 22:11:00,1/17/2013 17:47:00,"","VT"
402,12/31/2012 0:00:00,220,"FIRST CHEYENNE","My CU Services, LLC","Middletown",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 17:47:00,"","PA"
404,12/31/2012 0:00:00,222,"GREATER NEW ORLEANS","Cu Cooperative Branching","Harahan",0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2013 9:17:00,"Cost Method","LA"
430,12/31/2012 0:00:00,232,"DEEPWATER INDUSTRIES","CU Student Lending LLC","Clark",0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/1/2013 12:56:00,"Cost Method","NJ"
435,12/31/2012 0:00:00,235,"STATE DEPARTMENT","CUALN","Alexandria",0,25000,0,25000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2013 16:33:00,"","VA"
435,12/31/2012 0:00:00,235,"STATE DEPARTMENT","CUMA","Alexandria",0,50000,0,50000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2013 16:33:00,"","VA"
435,12/31/2012 0:00:00,235,"STATE DEPARTMENT","ENCORE","Alexandria",0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2013 16:33:00,"","VA"
435,12/31/2012 0:00:00,235,"STATE DEPARTMENT","ONGOING OPERATION","Alexandria",0,249000,0,249000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2013 16:33:00,"","VA"
435,12/31/2012 0:00:00,235,"STATE DEPARTMENT","PSCU","Alexandria",0,626017,111049,737066,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2013 16:33:00,"","VA"
435,12/31/2012 0:00:00,235,"STATE DEPARTMENT","UNITRUST","Alexandria",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",8/27/2009 22:11:00,1/22/2013 16:33:00,"","VA"
435,12/31/2012 0:00:00,235,"STATE DEPARTMENT","COOP","Alexandria",0,132967,0,132967,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2013 16:33:00,"","VA"
456,12/31/2012 0:00:00,243,"FIVEPOINT","All Star Business, LLC","Houston",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/14/2013 14:55:00,"Cost Method","TX"
456,12/31/2012 0:00:00,243,"FIVEPOINT","C U Business Group, LLC","Portland",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/14/2013 14:55:00,"","OR"
464,12/31/2012 0:00:00,246,"EAGLE ONE","Member Business Financial Services","Horsham",0,50000,0,50000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2013 10:33:00,"Cost Method","PA"
473,12/31/2012 0:00:00,252,"MISSISSIPPI TELCO","Credit Union Service Corporation","Duluth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 12:27:00,"","GA"
489,12/31/2012 0:00:00,259,"PRIMETRUST FINANCIAL","Credit Union Centers of Indiana LLC","Indianapolis",0,606,0,606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2013 11:47:00,"Cost Method","IN"
490,12/31/2012 0:00:00,260,"POCATELLO RAILROAD","CU Service Network","Lakewood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/16/2013 13:15:00,"","CO"
490,12/31/2012 0:00:00,260,"POCATELLO RAILROAD","Pro-Design Credit Union Systems LLC","Layton",0,152211,152211,152211,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 13:15:00,"Equity Method","UT"
491,12/31/2012 0:00:00,261,"MOBILOIL","Texas Business Lenders Group","Fort Worth",0,117922,0,117922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2013 12:54:00,"Cost Method","TX"
495,12/31/2012 0:00:00,263,"ELKHORN","CUSource","Great Falls",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"",8/27/2009 22:11:00,1/22/2013 15:01:00,"","MT"
511,12/31/2012 0:00:00,271,"BFG","Cencorp","Southfield",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Commercial Lending",8/27/2009 22:11:00,1/18/2013 18:00:00,"","MI"
511,12/31/2012 0:00:00,271,"BFG","My CU Mortgage","Dayton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Mortgage Lending",8/27/2009 22:11:00,1/18/2013 18:00:00,"","OH"
528,12/31/2012 0:00:00,277,"UTAH FIRST","Service Centers of Utah, Inc.","West Jordan",0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2013 15:21:00,"Cost Method","UT"
528,12/31/2012 0:00:00,277,"UTAH FIRST","CU Cooperative Systems, Inc.","Rancho Cucamonga",0,20000,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2013 15:21:00,"Cost Method","CA"
528,12/31/2012 0:00:00,277,"UTAH FIRST","Member Business Lending, LLC","Salt Lake City",0,120000,0,120000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2013 15:21:00,"Cost Method","UT"
538,12/31/2012 0:00:00,282,"GOVERNMENT PRINTING OFFICE","Co-op","Rancho Cucamonga",0,500,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2013 8:53:00,"Cost Method","CA"
554,12/31/2012 0:00:00,285,"BOISE U S EMPLOYEES","CO-OP","Rancho Cucamonga",0,20926,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"NO FEE ATM SERVICE PROVIDER",8/27/2009 22:11:00,1/9/2013 12:02:00,"Cost Method","CA"
566,12/31/2012 0:00:00,290,"NUVISION","Credit Union Cooperative System (COOP)","RANCHO CUCAMONGA",0,133726,0,60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"EFT NETWORK AND PROCESSOR",8/27/2009 22:11:00,1/17/2013 19:50:00,"Cost Method","CA"
566,12/31/2012 0:00:00,290,"NUVISION","Financial Service Centers Cooperative, Inc. (FSCC)","San Dimas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 19:50:00,"Cost Method","CA"
566,12/31/2012 0:00:00,290,"NUVISION","MEMBER DEVELOPMENT CORPORATION","MADISON",0,30000,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"promoting of memberships",8/27/2009 22:11:00,1/17/2013 19:50:00,"Cost Method","WI"
566,12/31/2012 0:00:00,290,"NUVISION","PSCU FINANCIAL SERVICES, INC","TAMPA",0,605,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Credit card loan servicer",8/27/2009 22:11:00,1/17/2013 19:50:00,"Cost Method","FL"
594,12/31/2012 0:00:00,302,"PASADENA","CU Cooperative System","Rancho Cucamonga",0,25000,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"access to COOP network ATMs",8/27/2009 22:11:00,1/17/2013 13:41:00,"Cost Method","CA"
613,12/31/2012 0:00:00,311,"BUFFALO COMMUNITY","PSCU-FS","Tampa",0,4927,0,10672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 10:38:00,"","FL"
619,12/31/2012 0:00:00,316,"LAFAYETTE","PSCUFS","Tampa",0,238465,0,238465,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/8/2013 9:13:00,"Cost Method","FL"
619,12/31/2012 0:00:00,316,"LAFAYETTE","Preferred Business Xchange LLC - PBX","KENSINGTON",1,1353237,3298297,2476745,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Title and Settlement Services",8/27/2009 22:11:00,2/8/2013 9:13:00,"Consolidation","MD"
